Date,Count,Average_lof,Ranking_Factor
2016-05-05,245,146.75487180469008,0.598999476753837
2016-05-16,235,143.07750885940212,0.6088404632314983
2016-05-12,220,137.1412782565095,0.6233694466204978
2016-05-24,218,135.98617175660755,0.6237897787000346
2016-05-26,221,139.4983838053881,0.6312144063592222
2016-05-10,228,144.67128793962732,0.6345231927176637
