Index,Price_Gradient,Price,CH_Gradient,CH
2016-02-01 01:00:00,0.00021000000000004349,1.084861,-3.6899587975545056e-06,0.00011120782852599016
2016-02-01 01:01:00,0.00019000000000002348,1.0848641666666667,1.9408121967673118e-05,0.00010811741080465433
2016-02-01 01:02:00,0.000180000000000069,1.0848698333333333,1.7371918451099164e-05,0.0001500240724613364
2016-02-01 01:03:00,0.0002750000000000252,1.0848806666666666,1.006213174734639e-05,0.00014286124770685266
2016-02-01 01:04:00,2.4999999999941735e-05,1.0848926666666665,1.4392200112486688e-05,0.00017014833595602918
2016-02-01 01:05:00,-0.00012500000000004174,1.0848976666666665,-7.626048307761245e-07,0.00017164564793182603
2016-02-01 01:06:00,-0.0001100000000000545,1.0848973333333332,-4.4792333283545985e-06,0.00016862312629447693
2016-02-01 01:07:00,-0.00011500000000008725,1.0848954999999996,-5.0799374387049465e-06,0.00016268718127511683
2016-02-01 01:08:00,-6.999999999990347e-05,1.0848921666666662,-4.334471432770835e-06,0.00015846325141706703
2016-02-01 01:09:00,6.500000000009276e-05,1.0848901666666664,-5.8376623586418435e-06,0.00015401823840957516
2016-02-01 01:10:00,-0.0001500000000000945,1.0848878333333332,-3.3090036608382256e-06,0.00014678792669978335
2016-02-01 01:11:00,-0.00019500000000005624,1.0848771666666663,2.368546011779566e-05,0.0001474002310878987
2016-02-01 01:12:00,-4.999999999999449e-05,1.0848729999999995,1.8744053120905226e-05,0.00019415884693537466
2016-02-01 01:13:00,-0.00012000000000000899,1.084865833333333,-6.063525941673269e-06,0.00018488833732970916
2016-02-01 01:14:00,0.00010999999999994348,1.0848541666666665,-5.594005159768582e-06,0.00018203179505202813
2016-02-01 01:15:00,0.0002449999999999397,1.084847333333333,1.5690161340290609e-06,0.000173700327010172
2016-02-01 01:16:00,9.999999999998899e-05,1.0848431666666665,5.564950975624056e-06,0.00018516982732008625
2016-02-01 01:17:00,-0.00010499999999991072,1.0848386666666665,-5.038611094559641e-06,0.0001848302289614201
2016-02-01 01:18:00,-0.0002249999999999197,1.0848288333333331,-3.9230446166554184e-06,0.00017509260513096697
2016-02-01 01:19:00,7.500000000004725e-05,1.0848146666666665,3.3641515858468245e-06,0.00017698413972810928
2016-02-01 01:20:00,0.00015500000000001624,1.0848114999999998,1.4711091795222074e-05,0.00018182090830266061
2016-02-01 01:21:00,9.99999999995449e-06,1.0848094999999998,7.363367844754457e-06,0.00020640632331855342
2016-02-01 01:22:00,7.499999999993623e-05,1.0848103333333332,-9.078856400316938e-06,0.00019654764399216953
2016-02-01 01:23:00,-4.999999999999449e-05,1.0848148333333332,-8.843522430735564e-06,0.00018824861051791955
2016-02-01 01:24:00,1.5000000000098268e-05,1.0848141666666666,-6.573078742107703e-06,0.0001788605991306984
2016-02-01 01:25:00,0.00019000000000002348,1.0848164999999999,-2.359973858381275e-06,0.00017510245303370414
2016-02-01 01:26:00,5.999999999994898e-05,1.0848214999999999,1.7833281849347874e-08,0.00017414065141393585
2016-02-01 01:27:00,-0.00012999999999996348,1.0848243333333332,-3.2072063207488276e-06,0.00017513811959740284
2016-02-01 01:28:00,-0.00016499999999997073,1.0848295,-3.745226168577287e-06,0.0001677262387724382
2016-02-01 01:29:00,-8.000000000008001e-05,1.0848356666666663,-1.3375989777752474e-06,0.00016764766726024826
2016-02-01 01:30:00,-4.999999999999449e-05,1.0848383333333331,-5.439875795997491e-06,0.0001650510408168877
2016-02-01 01:31:00,-8.999999999992347e-05,1.0848438333333332,-6.842579524249037e-06,0.00015676791566825328
2016-02-01 01:32:00,-5.500000000002725e-05,1.0848446666666665,-5.160086730597745e-06,0.00015136588176838963
2016-02-01 01:33:00,4.999999999921734e-06,1.0848438333333332,-5.8575339070169946e-06,0.0001464477422070578
2016-02-01 01:34:00,0.0002649999999999597,1.084844833333333,-6.454356433084507e-06,0.00013965081395435564
2016-02-01 01:35:00,0.00034999999999996145,1.0848531666666663,2.7018892940015933e-05,0.00013353902934088878
2016-02-01 01:36:00,5.500000000002725e-05,1.0848671666666663,2.9407591806878864e-05,0.0001936885998343875
2016-02-01 01:37:00,3.500000000000725e-05,1.0848786666666663,-4.8605437995985495e-06,0.0001923542129546465
2016-02-01 01:38:00,6.0000000000060005e-05,1.0848944999999999,-5.972650514363489e-06,0.0001839675122351904
2016-02-01 01:39:00,0.00011499999999997623,1.0849086666666665,-6.2911360588797775e-06,0.00018040891192591953
2016-02-01 01:40:00,8.499999999989072e-05,1.0849241666666665,1.0548239615307937e-07,0.00017138524011743085
2016-02-01 01:41:00,-0.00014499999999995072,1.084940833333333,1.1313989788761008e-06,0.0001806198767182257
2016-02-01 01:42:00,0.0,1.084953833333333,-3.423623667078062e-06,0.00017364803807518305
2016-02-01 01:43:00,0.00015500000000001624,1.0849709999999997,1.0690367685075902e-07,0.00017377262938406956
2016-02-01 01:44:00,9.999999999998899e-05,1.0849921666666664,-2.6030309736472737e-06,0.00017386184542888457
2016-02-01 01:45:00,-3.500000000000725e-05,1.0850129999999998,-6.090078032775355e-06,0.00016856656743677502
2016-02-01 01:46:00,0.0,1.0850359999999997,-4.423821182857223e-06,0.00016168168936333386
2016-02-01 01:47:00,0.00012499999999993072,1.085058333333333,-1.8639245762058852e-06,0.00015971892507106057
2016-02-01 01:48:00,1.5000000000098268e-05,1.0850799999999998,-3.3800935003800846e-06,0.0001579538402109221
2016-02-01 01:49:00,-0.00014999999999998348,1.0850991666666663,-5.491660742215057e-06,0.0001529587380703004
2016-02-01 01:50:00,-0.00024999999999997247,1.0851154999999997,1.1329724240756586e-06,0.00014697051872649197
2016-02-01 01:51:00,-0.00020999999999993246,1.0851266666666664,1.01656841894765e-05,0.00015522468291845172
2016-02-01 01:52:00,-2.0000000000020002e-05,1.0851364999999997,4.7570523270883906e-06,0.00016730188710544497
2016-02-01 01:53:00,-1.4999999999987246e-05,1.0851466666666663,-3.803954921121212e-06,0.0001647387875726285
2016-02-01 01:54:00,-7.999999999996898e-05,1.0851519999999995,-3.7828934217930884e-06,0.00015969397726320255
2016-02-01 01:55:00,9.99999999995449e-06,1.0851579999999994,-5.06737491626608e-06,0.00015717300072904232
2016-02-01 01:56:00,8.499999999989072e-05,1.085166166666666,-7.148411673299257e-06,0.0001495592274306704
2016-02-01 01:57:00,-4.499999999996174e-05,1.0851776666666662,-4.08467202578502e-06,0.0001428761773824438
2016-02-01 01:58:00,-0.00017999999999995797,1.085186666666666,3.228896622570749e-06,0.00014138988337910035
2016-02-01 01:59:00,9.99999999995449e-06,1.0851929999999994,3.275743542337399e-06,0.0001493339706275853
2016-02-01 02:00:00,0.00012999999999996348,1.0852011666666663,-4.606045633354344e-07,0.00014794137046377515
2016-02-01 02:01:00,5.000000000032756e-06,1.0852048333333328,-1.816043835194383e-06,0.00014841276150091444
2016-02-01 02:02:00,-7.500000000004725e-05,1.085206833333333,-4.1879508814955376e-06,0.00014430928279338638
2016-02-01 02:03:00,4.0000000000040004e-05,1.0852019999999996,-4.7776875861835585e-06,0.00014003685973792336
2016-02-01 02:04:00,0.00010000000000010001,1.0851961666666663,-2.497843811720746e-06,0.00013475390762101926
2016-02-01 02:05:00,-7.999999999996898e-05,1.0851938333333329,-2.2866284969347647e-06,0.00013504117211448187
2016-02-01 02:06:00,-0.00013499999999999623,1.0851894999999996,2.519059948048513e-06,0.00013018065062714974
2016-02-01 02:07:00,4.999999999999449e-05,1.085186333333333,2.1322476148229863e-06,0.0001400792920105789
2016-02-01 02:08:00,0.0001300000000000745,1.0851874999999997,-2.1992259104837983e-06,0.0001344451458567957
2016-02-01 02:09:00,0.00012499999999993072,1.0851909999999996,-4.763510488082546e-07,0.0001356808401896113
2016-02-01 02:10:00,9.999999999998899e-05,1.0851941666666662,-8.744608346018752e-07,0.0001334924437591792
2016-02-01 02:11:00,0.00012500000000004174,1.0852059999999994,-2.162286666898563e-06,0.00013393191852040755
2016-02-01 02:12:00,0.00014499999999995072,1.085219833333333,7.405667497791159e-07,0.00012916787042538207
2016-02-01 02:13:00,-2.5000000000052758e-05,1.0852381666666662,1.7060459357230533e-06,0.00013541305201996578
2016-02-01 02:14:00,-0.00012500000000004174,1.085255166666666,-6.720540353792083e-07,0.00013257996229682818
2016-02-01 02:15:00,9.99999999995449e-06,1.085265666666666,-5.96264265761176e-07,0.00013406894394920736
2016-02-01 02:16:00,9.999999999998899e-05,1.0852748333333326,-1.8318876824179313e-06,0.00013138743376530583
2016-02-01 02:17:00,-4.499999999996174e-05,1.0852853333333325,-2.2488384077042203e-06,0.0001304051685843715
2016-02-01 02:18:00,-1.4999999999987246e-05,1.0852964999999992,4.0768025265577065e-07,0.00012688975694989739
2016-02-01 02:19:00,9.999999999998899e-05,1.0853139999999992,2.524234094156567e-06,0.00013122052908968304
2016-02-01 02:20:00,3.500000000000725e-05,1.0853259999999991,-1.9358364907156846e-06,0.00013193822513821052
2016-02-01 02:21:00,4.0000000000040004e-05,1.0853394999999992,-4.988434118337802e-06,0.00012734885610825167
2016-02-01 02:22:00,-6.499999999998174e-05,1.085352499999999,-4.3056137092621884e-06,0.00012196135690153492
2016-02-01 02:23:00,-3.500000000000725e-05,1.0853613333333325,3.0476396218858447e-06,0.0001187376286897273
2016-02-01 02:24:00,-2.4999999999941735e-05,1.0853748333333326,4.7730247667658916e-06,0.0001280566361453066
2016-02-01 02:25:00,-0.00016499999999997073,1.0853823333333326,2.7339690312869913e-06,0.00012828367822325908
2016-02-01 02:26:00,-5.500000000002725e-05,1.0853839999999992,3.305088485495701e-06,0.0001335245742078806
2016-02-01 02:27:00,-7.999999999996898e-05,1.085387666666666,-2.0658419540600344e-06,0.00013489385519425048
2016-02-01 02:28:00,-0.00015500000000001624,1.0853909999999993,9.770865177371487e-07,0.00012939289029976052
2016-02-01 02:29:00,-4.500000000007276e-05,1.0853949999999994,2.5796113509832415e-06,0.00013684802822972478
2016-02-01 02:30:00,-0.00024500000000005073,1.0853994999999996,-4.081130590398782e-06,0.000134552113001727
2016-02-01 02:31:00,-0.00023499999999998522,1.0853969999999995,2.9257349750960067e-05,0.00012868576704892722
2016-02-01 02:32:00,-5.000000000032756e-06,1.085396666666666,2.7215484198622226e-05,0.00019306681250364714
2016-02-01 02:33:00,-0.00012999999999996348,1.0853958333333327,-9.475917208852285e-06,0.00018311673544617167
2016-02-01 02:34:00,-0.00026999999999988145,1.0853909999999993,-3.4874714362201153e-06,0.00017411497808594257
2016-02-01 02:35:00,-0.00011499999999997623,1.0853723333333327,9.33570014639334e-06,0.00017614179257373144
2016-02-01 02:36:00,7.499999999993623e-05,1.0853519999999994,4.327936310870946e-06,0.00019278637837872925
2016-02-01 02:37:00,1.4999999999876223e-05,1.0853339999999994,-8.560166348215733e-06,0.00018479766519547333
2016-02-01 02:38:00,1.4999999999987246e-05,1.0853129999999993,-9.055261988069193e-06,0.00017566604568229778
2016-02-01 02:39:00,0.00010000000000010001,1.0852934999999992,-8.371015046105141e-06,0.00016668714121933494
2016-02-01 02:40:00,0.00014499999999995072,1.0852719999999993,-4.712452215058875e-06,0.0001589240155900875
2016-02-01 02:41:00,4.999999999999449e-05,1.0852544999999993,-1.9666180106489914e-06,0.0001572622367892172
2016-02-01 02:42:00,0.00014500000000006175,1.0852394999999995,-4.687007850429756e-06,0.00015499077956878952
2016-02-01 02:43:00,0.00013499999999999623,1.0852268333333328,7.784352111227713e-06,0.00014788822108835768
2016-02-01 02:44:00,-4.999999999999449e-05,1.0852111666666662,7.4520774500573224e-06,0.00017055948379124494
2016-02-01 02:45:00,-5.000000000032756e-06,1.0851934999999995,-7.735273811262854e-06,0.00016279237598847233
2016-02-01 02:46:00,-5.500000000002725e-05,1.085178833333333,-7.509681425558502e-06,0.00015508893616871924
2016-02-01 02:47:00,2.999999999997449e-05,1.085159333333333,-4.265066603470881e-06,0.00014777301313735532
2016-02-01 02:48:00,9.00000000000345e-05,1.0851414999999995,1.7643606414881682e-06,0.00014655880296177747
2016-02-01 02:49:00,5.000000000032756e-06,1.0851244999999996,-1.2131440849463566e-06,0.00015130173442033166
2016-02-01 02:50:00,6.499999999998174e-05,1.085111833333333,-6.817981115096256e-06,0.00014413251479188476
2016-02-01 02:51:00,-5.000000000032756e-06,1.0851053333333331,-4.76092566164132e-06,0.00013766577219013915
2016-02-01 02:52:00,-4.999999999921734e-06,1.0850994999999997,-2.556285478489949e-06,0.00013461066346860212
2016-02-01 02:53:00,2.0000000000020002e-05,1.0850934999999997,-2.2970354759667096e-06,0.00013255320123315925
2016-02-01 02:54:00,-3.0000000000085514e-05,1.0850888333333333,-3.4724796551904e-06,0.0001300165925166687
2016-02-01 02:55:00,-9.499999999995623e-05,1.0850845,-4.844330206325814e-06,0.00012560824192277845
2016-02-01 02:56:00,-2.4999999999941735e-05,1.0850763333333333,1.24118188076068e-06,0.00012032793210401707
2016-02-01 02:57:00,0.00019999999999997797,1.0850683333333333,4.442554602473256e-06,0.0001280906056842998
2016-02-01 02:58:00,0.0004449999999999177,1.0850683333333333,8.4544322099391e-06,0.00012921304130896359
2016-02-01 02:59:00,0.00029000000000001247,1.0850811666666667,5.025566708278953e-05,0.000144999470104178
2016-02-01 03:00:00,4.499999999996174e-05,1.0850905,3.6183499290358246e-05,0.00022972437547454265
2016-02-01 03:01:00,-8.500000000000174e-05,1.0851005,-1.0180446190438113e-05,0.0002173664686848945
2016-02-01 03:02:00,-0.00017499999999992522,1.0851068333333336,9.022584994572717e-08,0.00020936348309366642
2016-02-01 03:03:00,1.4999999999987246e-05,1.0851135,-1.7513425735793712e-06,0.00021754692038478596
