,Index,Price_Gradient,Price,CH_Gradient,CH,lof
1,2016-10-02 16:00:00,9.500000000006724e-05,1.1234101666666665,1.390569973068945e-05,9.175254719302676e-05,18.918321616898417
6,2016-10-02 16:05:00,5.000000000032756e-06,1.1234998333333333,1.1455384583734113e-05,0.00016133549215307507,15.23259228467485
11,2016-10-02 16:10:00,-4.999999999921734e-06,1.12355,-7.490032899392938e-06,0.00014139128557582461,14.859132420424135
16,2016-10-02 16:15:00,5.000000000032756e-06,1.1235670000000002,-5.760798307263189e-06,0.00011231141441350812,22.295181641293222
21,2016-10-02 16:20:00,-6.499999999998174e-05,1.1236088333333332,-2.327549157855189e-06,9.765816707542205e-05,21.950873418754007
26,2016-10-02 16:25:00,9.9999999999989e-05,1.1236473333333328,6.831698252821803e-08,8.73313011164982e-05,13.447180591206557
31,2016-10-02 16:30:00,-2.0000000000020002e-05,1.123688333333333,-3.995012332501446e-06,0.00011372050529229047,18.874573666304546
36,2016-10-02 16:35:00,-5.9999999999948976e-05,1.1237209999999995,-3.586442324573124e-06,9.17978657831338e-05,12.672198363971178
41,2016-10-02 16:40:00,6.000000000006001e-05,1.1237371666666658,-3.004528223293652e-06,9.098103956751296e-05,16.629914074971722
46,2016-10-02 16:45:00,9.000000000014552e-05,1.1237468333333325,1.7153137325949699e-06,8.651886171801988e-05,27.971747793754815
51,2016-10-02 16:50:00,-3.999999999992898e-05,1.1237411666666657,-4.298978095228966e-06,0.00011793517391508709,21.056093655982433
56,2016-10-02 16:55:00,2.0000000000131024e-05,1.1237133333333322,-4.29969267860994e-06,9.503079398618538e-05,21.788278236874643
61,2016-10-02 17:00:00,5.4999999999916234e-05,1.1236904999999988,4.169758824015932e-06,8.725076449046095e-05,18.63886012900402
66,2016-10-02 17:05:00,3.500000000011827e-05,1.123635833333332,-5.456204903482917e-06,0.00011440975916547607,10.878967467072943
