,Index,Price_Gradient,Price,CH_Gradient,CH,lof
3,2017-08-01 01:03:00,-0.00011499999999997625,1.1820334999999995,-5.627179350793039e-06,0.0001495576979466234,78.80070249077768
8,2017-08-01 01:08:00,-4.9999999999994487e-05,1.1819979999999994,-6.609364266757766e-06,0.00013305223680876274,56.453441950201025
13,2017-08-01 01:13:00,1.5000000000098266e-05,1.1819873333333326,-2.3929669302149942e-06,0.00011794985506811688,71.66780609330434
18,2017-08-01 01:18:00,5.9999999999948976e-05,1.1820041666666663,1.1357775705661305e-06,0.00011436274385905241,48.45539447254512
23,2017-08-01 01:23:00,-3.500000000011827e-05,1.182026666666666,-1.7267581897194664e-06,0.00010563723463825367,61.92075904563061
28,2017-08-01 01:28:00,0.00017000000000000348,1.1820229999999996,1.9365536939280952e-05,0.00013318162494775236,122.70779890746319
33,2017-08-01 01:33:00,-8.000000000008001e-05,1.1819976666666665,-1.046399720007761e-06,0.0001441415253399041,70.4323717601652
38,2017-08-01 01:38:00,6.500000000009276e-05,1.181904666666666,-5.783970279731027e-06,0.00013886181127244492,58.42151789706681
43,2017-08-01 01:43:00,-9.9999999999989e-05,1.181833499999999,-5.853873753149003e-06,0.00011838251040632439,65.52982803558179
48,2017-08-01 01:48:00,4.9999999999994487e-05,1.181740666666666,-5.422480672437146e-06,0.00011338176579651709,78.60733855845885
53,2017-08-01 01:53:00,-6.000000000006001e-05,1.1816901666666657,-5.229003907707166e-07,0.00011229628300480676,118.04220948364342
58,2017-08-01 01:58:00,7.499999999993623e-05,1.181656666666666,3.4987267244387635e-06,0.00012827819943489856,60.255873255456976
63,2017-08-01 02:03:00,0.0002700000000001035,1.1817109999999995,1.3725122759177479e-05,0.0001746659874439439,91.81019343346966
68,2017-08-01 02:08:00,-2.499999999994173e-05,1.1818191666666662,1.7006343887171255e-05,0.0002253877737776294,64.99990104785218
73,2017-08-01 02:13:00,-5.000000000032756e-06,1.1818719999999994,-5.2039711519960435e-06,0.000192317837141955,72.20071899186611
78,2017-08-01 02:18:00,-9.9999999999989e-05,1.1819313333333323,-4.406075879120842e-06,0.00018403501517655458,64.16684082871137
83,2017-08-01 02:23:00,-0.0003049999999999997,1.1819908333333329,-3.818306866345915e-06,0.00018710079009163282,80.13416757445293
88,2017-08-01 02:28:00,-0.00017000000000000348,1.1820238333333324,2.162561284220515e-06,0.00018398587125088864,57.15888007209565
93,2017-08-01 02:33:00,-5.500000000002725e-05,1.182060999999999,-6.168661099454721e-06,0.0001535891430468237,69.43475724408027
98,2017-08-01 02:38:00,1.5000000000098266e-05,1.1820901666666657,-6.636300594931659e-06,0.00013068803459103588,67.91471476141102
103,2017-08-01 02:43:00,0.00012499999999993072,1.1821184999999987,-3.993122116958934e-06,0.00012757299639941873,67.7755984966632
108,2017-08-01 02:48:00,-6.499999999998174e-05,1.1821656666666651,6.3670173734598775e-06,0.00010724718059510041,112.25419863888185
113,2017-08-01 02:53:00,-3.999999999992898e-05,1.1821608333333316,9.926724873371687e-06,0.00014023098820205063,70.22920160954061
118,2017-08-01 02:58:00,5.9999999999948976e-05,1.1821643333333316,-8.170613634485657e-06,0.00015055734096740142,42.43068167454102
123,2017-08-01 03:03:00,-0.00017000000000000348,1.182122499999998,-2.6099922688907804e-06,0.00012676973129240046,115.99609776690777
128,2017-08-01 03:08:00,-2.5000000000052758e-05,1.1819851666666648,-3.2685285937367437e-06,0.00017888375373585776,65.55007122932513
133,2017-08-01 03:13:00,2.499999999994173e-05,1.181903666666665,-6.843613948300703e-06,0.00014730581038157578,52.344374976749876
138,2017-08-01 03:18:00,-7.999999999996898e-05,1.1818076666666648,3.4062832479876737e-06,0.00012120594180290208,63.94445439323793
143,2017-08-01 03:23:00,1.4999999999987244e-05,1.1817051666666647,-2.509506597055069e-06,0.00011601052481181211,61.7961617469869
148,2017-08-01 03:28:00,2.0000000000020002e-05,1.1816668333333316,1.3146536869148475e-06,0.00012002646520576377,158.45210026377913
153,2017-08-01 03:33:00,9.9999999999989e-05,1.181652999999998,-4.352906073502436e-06,0.00010588764645876695,42.7689619190584
158,2017-08-01 03:38:00,6.499999999987072e-05,1.1816246666666648,1.3605380532045084e-05,0.00018924411067717018,125.95628111618656
163,2017-08-01 03:43:00,4.9999999999994487e-05,1.181553999999998,-1.5818669525077186e-06,0.00015496663841915902,60.49243289671858
168,2017-08-01 03:48:00,-0.00014000000000002902,1.1814873333333318,7.4593720685446735e-06,0.00014482493478054303,82.42178113494404
173,2017-08-01 03:53:00,-2.9999999999974488e-05,1.1814583333333322,-3.2315519087676534e-06,0.00012960114236338735,65.69634544614665
178,2017-08-01 03:58:00,-0.00012499999999993072,1.181431666666665,-4.665888777651387e-06,0.00011772047012163947,84.9647633974438
183,2017-08-01 04:03:00,1.9999999999908983e-05,1.1813898333333317,-5.1232330238763085e-06,0.00012093738267549802,50.10264381322456
188,2017-08-01 04:08:00,-3.999999999992898e-05,1.1814216666666648,-4.902770954526146e-06,0.00012495537244325964,68.86101260229145
193,2017-08-01 04:13:00,3.999999999992898e-05,1.1814286666666651,-7.357466187994787e-07,0.00010473497706673372,38.114661689989305
198,2017-08-01 04:18:00,-1.0000000000065512e-05,1.1814236666666649,-2.953517586015189e-06,0.00010062499725040102,55.44047826363884
203,2017-08-01 04:23:00,-6.499999999998174e-05,1.1814023333333317,1.0819108980927484e-05,0.0001044450897866157,63.83605602823986
208,2017-08-01 04:28:00,7.000000000001451e-05,1.1813413333333316,-1.2303789491711694e-06,0.0001024037283334307,96.31432010857736
213,2017-08-01 04:33:00,0.00014000000000002902,1.1812633333333316,3.693147533348202e-06,9.389309565777054e-05,77.0277323921059
218,2017-08-01 04:38:00,-5.500000000002725e-05,1.1812166666666652,-3.5454970603111184e-07,9.219561699616414e-05,46.9673186392844
223,2017-08-01 04:43:00,0.00010500000000002174,1.1812006666666657,1.083926248426655e-06,0.00010165988250718064,74.42807067388843
228,2017-08-01 04:48:00,0.00015500000000001624,1.1811674999999988,6.322666105044459e-06,0.00011588732098078728,83.40136595387993
233,2017-08-01 04:53:00,-3.5000000000007254e-05,1.1811193333333323,-2.6035053355249327e-06,0.00011777637118332288,60.84592386666707
238,2017-08-01 04:58:00,-2.0000000000020002e-05,1.1810719999999992,-3.6699045213714807e-06,0.00010978643367237108,168.06679798821114
243,2017-08-01 05:03:00,4.9999999999994487e-05,1.1810658333333324,-4.358403719546402e-06,0.00010797746149577557,56.11440570392096
248,2017-08-01 05:08:00,-2.0000000000020002e-05,1.1810696666666658,-3.745470308853161e-06,9.205665160658859e-05,93.1241674322627
253,2017-08-01 05:13:00,9.9999999999989e-05,1.1810898333333326,-2.41619537487549e-06,7.758697359745633e-05,64.75088335774167
258,2017-08-01 05:18:00,5.9999999999948976e-05,1.1811308333333328,-2.980843526569586e-06,9.370331758871464e-05,51.33447705923463
263,2017-08-01 05:23:00,-6.499999999998174e-05,1.1811931666666662,-3.2636613030757414e-06,0.00011484247436094947,72.92095646341488
268,2017-08-01 05:28:00,8.500000000011275e-05,1.181274833333333,7.039837931976298e-06,0.00011819986776066092,84.19052220570266
273,2017-08-01 05:33:00,-6.499999999998174e-05,1.1813844999999996,5.88283264839016e-06,0.00012466103131692158,56.699093754018485
278,2017-08-01 05:38:00,4.499999999996174e-05,1.181481833333333,-2.411484215549629e-06,0.00012783782497119607,67.42049436206254
283,2017-08-01 05:43:00,7.999999999996898e-05,1.181567333333333,-1.5784516880449352e-06,0.00011164219196612994,60.58189442444536
288,2017-08-01 05:48:00,-0.0001449999999999507,1.1816536666666666,-2.0303231097815918e-06,9.602138428022641e-05,96.28404706223296
293,2017-08-01 05:53:00,-4.9999999999994487e-05,1.1816914999999997,3.557377287617672e-06,0.00012376413763568353,87.10005023663412
298,2017-08-01 05:58:00,-3.5000000000007254e-05,1.181701833333333,5.082907286934462e-06,0.0001273419655227423,60.830424631265224
303,2017-08-01 06:03:00,-1.0000000000065512e-05,1.181696499999999,-6.092760193466088e-06,0.00013460037086197125,44.795011052465235
308,2017-08-01 06:08:00,-1.5000000000098266e-05,1.1816489999999993,-3.865985191228691e-06,0.000141686374895818,81.60050336960033
313,2017-08-01 06:13:00,4.000000000015103e-05,1.1815921666666656,8.658823016336625e-06,0.00013832151888073648,84.28015196866203
318,2017-08-01 06:18:00,-0.00020499999999989968,1.1815389999999992,-7.697522478265138e-06,0.00014354200843037326,64.39998234055723
323,2017-08-01 06:23:00,9.499999999995624e-05,1.181487333333333,-8.712738030147339e-06,0.0001760055005733721,48.95570974609888
328,2017-08-01 06:28:00,5.500000000002725e-05,1.1814781666666656,-3.513391692558113e-06,0.00014761804887417792,40.993726879369866
333,2017-08-01 06:33:00,-5.000000000032756e-06,1.1814514999999992,7.459721631642543e-08,0.00014043775534586567,132.10428493732792
338,2017-08-01 06:38:00,-0.000260000000000038,1.1814103333333323,2.267523380485333e-05,0.00012555374105170615,74.10903135350031
343,2017-08-01 06:43:00,-6.000000000006001e-05,1.1813373333333324,-7.1349561248021656e-06,0.0001383725125380217,60.46366748433205
348,2017-08-01 06:48:00,1.0000000000065512e-05,1.181238499999999,-5.24850911647872e-06,0.00011232703671317627,78.80564005807268
353,2017-08-01 06:53:00,0.000199999999999978,1.1811878333333323,2.3831179886178798e-07,9.794813435505816e-05,94.87178906318957
358,2017-08-01 06:58:00,9.9999999999989e-05,1.1812116666666657,-5.1637117629860864e-06,0.00011866890157148072,65.07204789752898
363,2017-08-01 07:03:00,7.500000000004725e-05,1.1812403333333328,-6.655096471096922e-07,0.00010725846053679354,66.8240017151264
368,2017-08-01 07:08:00,-0.00021499999999996522,1.1812819999999995,2.6289968875467504e-06,9.50948671025284e-05,86.34427102563065
373,2017-08-01 07:13:00,0.00013999999999991797,1.1812975000000001,4.2976163992840695e-06,0.00012602438962952043,58.095038927406385
378,2017-08-01 07:18:00,-3.0000000000085517e-05,1.1813103333333332,-1.919399052191952e-06,0.00011512539827867327,70.29534470496293
383,2017-08-01 07:23:00,0.00014999999999998348,1.1813064999999996,6.159881008371317e-06,9.500999177752844e-05,89.77965204558788
388,2017-08-01 07:28:00,-0.00016500000000008178,1.1812716666666665,-4.158636495002608e-06,9.801498610198216e-05,71.9050661667302
393,2017-08-01 07:33:00,0.0003300000000000525,1.1812109999999996,1.7448057947931806e-05,0.00011958475915722505,134.92702699002183
398,2017-08-01 07:38:00,-0.00011499999999997625,1.1812348333333331,-4.0223983130655925e-06,0.0001698393750344607,78.99198610899367
403,2017-08-01 07:43:00,4.9999999999994487e-05,1.1812634999999996,-5.949833658934277e-06,0.00015168498188281398,56.064419936396334
408,2017-08-01 07:48:00,-5.000000000032756e-06,1.1813064999999991,-5.8318986800543705e-06,0.00012911445350354285,61.51975451804997
413,2017-08-01 07:53:00,5.000000000032756e-06,1.1813634999999991,1.129886337645232e-05,0.00014174076861366158,64.1983887308328
