,Index,Price_Gradient,Price,CH_Gradient,CH,lof
0,2017-06-01 01:00:00,8.500000000000174e-05,1.1236603333333333,1.3970286626979479e-06,0.000153291804219781,4.367966816518774
5,2017-06-01 01:05:00,0.0,1.1237403333333331,-6.023246386552293e-06,0.00013752693336780092,4.0
10,2017-06-01 01:10:00,7.500000000004725e-05,1.1237724999999998,-5.323865645068745e-06,0.00013683608634884896,4.203317214616081
15,2017-06-01 01:15:00,4.499999999996174e-05,1.1237788333333332,5.924024267267198e-06,0.00013338307922742092,4.0
20,2017-06-01 01:20:00,2.9999999999974488e-05,1.123824333333333,-4.764534865969275e-06,0.00012231300606262144,3.9999999999999996
25,2017-06-01 01:25:00,-0.00012000000000000902,1.123864666666666,1.2279179067504857e-05,0.00012923447693783614,5.2711181346494715
30,2017-06-01 01:30:00,-4.499999999996174e-05,1.1238898333333327,-1.7478150912251075e-06,0.00011492802397117722,6.587113132622471
35,2017-06-01 01:35:00,0.000200000000000089,1.1239261666666664,2.2412854760528516e-05,0.00011521007880067692,3.399290617510963
40,2017-06-01 01:40:00,-0.00014000000000013999,1.1239261666666664,5.699461169072683e-06,0.00015631509580593263,3.547563906147206
45,2017-06-01 01:45:00,6.499999999998174e-05,1.1238895,-4.783498391462755e-06,0.00013455881604435945,4.288352770309952
50,2017-06-01 01:50:00,-8.999999999992347e-05,1.1238264999999998,-1.994244311903066e-06,0.00010877244836505156,4.1465521013234925
55,2017-06-01 01:55:00,0.00011499999999997625,1.1237138333333332,6.352941070326649e-06,0.00011461511809596023,3.9888517601567752
60,2017-06-01 02:00:00,-4.9999999999994487e-05,1.1236050000000002,-2.068999899359953e-06,0.00010156863701373428,4.098597021210563
65,2017-06-01 02:05:00,-4.9999999999994487e-05,1.1235065000000002,1.0156036710633444e-05,0.00012728476365310478,3.6709117198840175
70,2017-06-01 02:10:00,0.00018499999999999078,1.123452166666667,-9.87216280016929e-07,0.0001263840057751088,4.827990717497602
75,2017-06-01 02:15:00,1.5000000000098266e-05,1.1234310000000003,-5.864667124431322e-06,0.00012970115886267299,4.002763533724248
80,2017-06-01 02:20:00,-0.00017999999999995797,1.1233958333333336,-2.4147173497780566e-06,0.00014088601340047719,4.305049206621704
85,2017-06-01 02:25:00,-0.0002849999999998687,1.123325166666667,2.006746219914271e-05,0.00013387736177173715,3.7464631429866277
90,2017-06-01 02:30:00,-7.000000000012553e-05,1.1232678333333337,-5.5577840010531795e-06,0.00015223360976585257,3.345200904213661
95,2017-06-01 02:35:00,0.0,1.1231855000000006,-5.923255672237698e-06,0.00013622363673858058,4.836434741451629
100,2017-06-01 02:40:00,0.00012000000000000902,1.1230981666666675,-3.573010276721193e-06,0.00011471226822889929,3.9888517601567752
105,2017-06-01 02:45:00,7.000000000001451e-05,1.1230580000000006,-1.0500188410879696e-06,0.00012698336050351297,9.96834723263691
110,2017-06-01 02:50:00,-4.000000000015103e-05,1.123034166666667,3.0677162533264214e-06,0.00013047666023667162,3.9641827028548855
115,2017-06-01 02:55:00,7.499999999993623e-05,1.1230338333333338,-3.867988744247163e-06,0.00011401811220325984,3.838574590093662
120,2017-06-01 03:00:00,5.9999999999948976e-05,1.1230098333333338,1.6875553404746633e-05,0.00013780185200324669,6.15050004767356
125,2017-06-01 03:05:00,-9.9999999999989e-05,1.122992833333334,-1.0109273634984308e-06,0.0001445314520879048,3.8232194052535493
130,2017-06-01 03:10:00,3.5000000000007254e-05,1.1229531666666668,-5.019517447262671e-06,0.0001264232392946278,3.1715640307390682
135,2017-06-01 03:15:00,-7.999999999996898e-05,1.1229040000000003,1.3117732110119215e-05,0.00011026937361161697,4.6016484705618375
140,2017-06-01 03:20:00,-3.500000000011827e-05,1.1228523333333331,-1.936289091644506e-06,0.00013136342667188262,3.9999999999999996
145,2017-06-01 03:25:00,-8.500000000000174e-05,1.1228331666666669,-6.4630498146588166e-06,0.00012378401079837052,2.8962143302873513
150,2017-06-01 03:30:00,-0.00012999999999996348,1.1228151666666666,-1.7961779661808354e-06,0.00012584858359790895,3.753942857929407
155,2017-06-01 03:35:00,5.9999999999948976e-05,1.1228018333333334,-6.566342716906088e-06,0.00013049000469354975,3.248753413143838
160,2017-06-01 03:40:00,0.00017000000000000348,1.1228173333333336,-2.252021598247433e-06,0.00011087246692270974,3.8118143338433343
165,2017-06-01 03:45:00,2.5000000000052758e-05,1.122827666666667,-4.861750495625708e-06,0.00010747651629901084,5.186148558003799
170,2017-06-01 03:50:00,5.9999999999948976e-05,1.122823666666667,4.768827810133232e-06,0.00010854588021623101,3.8146351689754665
175,2017-06-01 03:55:00,4.0000000000040004e-05,1.1228245000000006,4.6156040949536076e-07,9.497468404299978e-05,3.799793394618861
180,2017-06-01 04:00:00,-0.00012000000000000902,1.122867666666667,-5.880985257208288e-06,0.00013935521248452663,4.173191631828081
185,2017-06-01 04:05:00,4.9999999999994487e-05,1.1228916666666673,-6.0345682404416775e-06,0.00011924047065669636,4.0
190,2017-06-01 04:10:00,2.5000000000052758e-05,1.122926833333334,-1.7856417979907806e-06,0.00010216053003592105,3.6205351457843205
195,2017-06-01 04:15:00,9.9999999999989e-05,1.1229486666666673,7.417451545795873e-06,8.413502570930534e-05,4.701649314734122
200,2017-06-01 04:20:00,-0.00016499999999997073,1.1229870000000008,5.329665186961762e-06,0.00011552994091541599,4.818221248604009
205,2017-06-01 04:25:00,-7.500000000004725e-05,1.1230066666666674,-6.566594075270163e-06,0.00012615853672995794,23.468763202951326
210,2017-06-01 04:30:00,0.0,1.123043000000001,-2.1270763588507628e-06,0.0001111522051874035,5.20686330804653
215,2017-06-01 04:35:00,-6.499999999998174e-05,1.1230985000000009,-1.0804138214800971e-06,0.00010237903662642394,3.852104062641147
220,2017-06-01 04:40:00,-0.00012999999999996348,1.123107166666667,3.6658265675203684e-06,9.539843064047456e-05,149.28196202678936
225,2017-06-01 04:45:00,4.499999999996174e-05,1.123074,2.010095629634883e-06,9.995276655069614e-05,7.537762573157274
230,2017-06-01 04:50:00,7.999999999996898e-05,1.1230623333333334,-3.2963644163134064e-06,9.251502708140071e-05,4.512454369123549
235,2017-06-01 04:55:00,-6.500000000009276e-05,1.1230544999999998,2.3721870925681873e-06,8.90305702660016e-05,4.175414689452597
240,2017-06-01 05:00:00,-7.999999999996898e-05,1.1230003333333334,1.7188779233322303e-06,9.142767177269984e-05,13.632954016976573
245,2017-06-01 05:05:00,3.5000000000007254e-05,1.1229521666666666,-1.0944153790016278e-06,0.00010450921837635668,4.901076096387911
