Index,Price_Gradient,Price,CH_Gradient,CH
2017-04-02 16:02:00,4.499999999996174e-05,1.0661128333333332,-1.031645030297537e-05,0.0002115330614791598
2017-04-02 16:03:00,-2.5000000000052758e-05,1.0661194999999999,-1.1132669159441414e-05,0.0001998951562514804
2017-04-02 16:04:00,-2.4999999999941735e-05,1.0661246666666664,-9.307593355714494e-06,0.00018926772316027698
2017-04-02 16:05:00,-1.4999999999987246e-05,1.0661301666666665,-8.642404548758075e-06,0.00018127996954005142
2017-04-02 16:06:00,-4.499999999996174e-05,1.0661348333333331,-8.408036105953193e-06,0.00017198291406276083
2017-04-02 16:07:00,-9.99999999995449e-06,1.066138833333333,-8.115321742495032e-06,0.00016446389732814503
2017-04-02 16:08:00,4.999999999999449e-05,1.0661446666666665,-8.4011984959249e-06,0.00015575227057777077
2017-04-02 16:09:00,4.499999999996174e-05,1.0661509999999998,-5.9685414580657695e-06,0.00014766150033629523
2017-04-02 16:10:00,-2.5000000000052758e-05,1.0661569999999998,-5.4845828173055966e-06,0.00014381518766163923
2017-04-02 16:11:00,-8.500000000000174e-05,1.0661625,-6.769555496943165e-06,0.00013669233470168404
2017-04-02 16:12:00,-6.500000000009276e-05,1.0661656666666666,-2.9169101946759335e-06,0.0001302760766677529
2017-04-02 16:13:00,-2.0000000000020002e-05,1.0661689999999997,-2.8431919439989164e-06,0.00013085851431233217
2017-04-02 16:14:00,2.5000000000052758e-05,1.0661706666666666,-5.569889495037488e-06,0.00012458969277975507
2017-04-02 16:15:00,5.500000000002725e-05,1.0661739999999997,-3.2929398579486035e-06,0.0001197187353222572
2017-04-02 16:16:00,5.000000000032756e-06,1.066177833333333,-3.4957582426450694e-06,0.00011800381306385786
2017-04-02 16:17:00,1.4999999999987246e-05,1.0661804999999998,-5.083919363379851e-06,0.00011272721883696705
2017-04-02 16:18:00,4.499999999996174e-05,1.066184833333333,-4.512016865586578e-06,0.00010783597433709816
2017-04-02 16:19:00,2.0000000000020002e-05,1.0661903333333331,-3.3748944467860314e-06,0.0001037031851057939
2017-04-02 16:20:00,-3.4999999999896225e-05,1.0661923333333332,-3.178879293885325e-06,0.0001010861854435261
2017-04-02 16:21:00,-2.999999999997449e-05,1.066196,-3.078272048192479e-06,9.734542651802325e-05
2017-04-02 16:22:00,3.4999999999896225e-05,1.0661998333333331,-2.883954660990091e-06,9.492964134714114e-05
2017-04-02 16:23:00,2.4999999999941735e-05,1.0662025,-1.6985249813425128e-06,9.157751719604307e-05
2017-04-02 16:24:00,-1.4999999999987246e-05,1.0662068333333332,-1.3419699538201022e-06,9.153259138445611e-05
2017-04-02 16:25:00,3.0000000000085514e-05,1.0662121666666664,-2.7550108018830865e-06,8.889357728840286e-05
2017-04-02 16:26:00,4.999999999999449e-05,1.0662184999999995,-1.8250002514106514e-06,8.602256978068994e-05
2017-04-02 16:27:00,1.999999999990898e-05,1.0662259999999997,-1.250465686840479e-06,8.524357678558156e-05
2017-04-02 16:28:00,3.0000000000085514e-05,1.066232333333333,-2.0483272671727645e-06,8.352163840700898e-05
2017-04-02 16:29:00,0.00010500000000002174,1.0662396666666665,-1.297390045721766e-06,8.114692225123603e-05
2017-04-02 16:30:00,4.999999999921734e-06,1.0662504999999998,4.612192683912428e-06,8.092685831556545e-05
2017-04-02 16:31:00,-2.4999999999941735e-05,1.0662599999999995,7.948033662649619e-06,9.037130761906089e-05
2017-04-02 16:32:00,4.500000000007276e-05,1.066269833333333,3.280120662044886e-06,9.682292564086469e-05
2017-04-02 16:33:00,0.0,1.0662794999999996,-1.7362532403561939e-06,9.693154894315066e-05
2017-04-02 16:34:00,1.999999999990898e-05,1.0662884999999995,-3.4251060012614135e-06,9.33504191601523e-05
2017-04-02 16:35:00,7.999999999985796e-05,1.0662984999999996,-2.7371547961515145e-06,9.008133694062783e-05
2017-04-02 16:36:00,4.0000000000040004e-05,1.0663121666666664,1.0326069790310625e-06,8.787610956784927e-05
2017-04-02 16:37:00,-1.999999999990898e-05,1.066325333333333,9.62124502594678e-07,9.214655089868996e-05
2017-04-02 16:38:00,6.499999999998174e-05,1.066338333333333,-2.6495651334798633e-06,8.980035857303863e-05
2017-04-02 16:39:00,6.999999999990347e-05,1.066352833333333,1.3354807674814624e-06,8.684742063173023e-05
2017-04-02 16:40:00,5.999999999994898e-05,1.0663666666666662,1.2370576032449094e-06,9.247132010800155e-05
2017-04-02 16:41:00,3.0000000000085514e-05,1.0663814999999996,-9.68277979160708e-08,8.932153583822005e-05
2017-04-02 16:42:00,-5.000000000032756e-06,1.0663943333333328,5.214424321132004e-07,9.227766451216941e-05
2017-04-02 16:43:00,1.999999999990898e-05,1.0664081666666663,-2.073314520399639e-06,9.036442070244645e-05
2017-04-02 16:44:00,-2.999999999986347e-05,1.0664218333333328,-2.5175514337271208e-06,8.813103547137013e-05
2017-04-02 16:45:00,2.0000000000131024e-05,1.0664343333333328,-1.7048040585309747e-06,8.532931783499221e-05
2017-04-02 16:46:00,7.499999999993623e-05,1.0664494999999994,1.002929710491361e-06,8.472142735430818e-05
